Transaction_ID,Date,Customer_ID,Amount,Category,Subcategory,City,State,Payment_Type
13764,12-23-11,4007303,16.6,Air Sports,Air Suits,Midland,Texas,cash
13765,05-30-11,4001240,113.83,Outdoor Recreation,Disc Golf,Stamford,Connecticut,credit
13766,09-19-11,4002123,92.94,Outdoor Recreation,Geocaching,Cincinnati,Ohio,credit
13767,05-08-11,4004712,40,Indoor Games,Table Shuffleboard,Berkeley,California,cash
13768,11-21-11,4002858,36.8,Outdoor Recreation,Camping & Backpacking & Hiking,Portland,Oregon,cash
13769,06-25-11,4009408,129.13,Team Sports,Cheerleading,Montgomery,Alabama,credit
13770,07-22-11,4000841,91.56,Water Sports,Bodyboarding,Atlanta,Georgia,credit
13771,12-07-11,4009456,33.69,Indoor Games,Foosball,Omaha,Nebraska,cash
13772,10-05-11,4000361,61.84,Exercise & Fitness,Jump Ropes,Columbia,Missouri,credit
13773,04-02-11,4002522,130.38,Water Sports,Wetsuits,Miami,Florida,credit
13774,07-27-11,4000515,161.99,Outdoor Recreation,Rock Climbing,New Orleans,Louisiana,credit
13775,03-25-11,4003944,21.28,Games,Dice & Dice Sets,Madison,Wisconsin,cash
13776,05-10-11,4009002,10.6,Team Sports,Lacrosse,Washington,District of Columbia,cash
13777,02-23-11,4005091,146,Team Sports,Basketball,Midland,Texas,credit
13778,11-21-11,4004485,151.12,Exercise & Fitness,Weight Benches,Los Angeles,California,credit
13779,11-08-11,4002995,154.27,Racquet Sports,Racquetball,Gilbert,Arizona,credit
13780,01-02-11,4006711,153.87,Combat Sports,Fencing,Kansas City,Missouri,credit
13781,05-29-11,4005206,185.69,Outdoor Play Equipment,Sandboxes,El Paso,Texas,credit
13782,08-08-11,4008936,122.65,Water Sports,Surfing,Flint,Michigan,credit
13783,11-30-11,4000438,55.88,Outdoor Play Equipment,Sandboxes,Los Angeles,California,credit
13784,01-15-11,4000604,179.03,Water Sports,Life Jackets,Irvine,California,credit
13785,08-31-11,4007069,33.02,Team Sports,Hockey,Flint,Michigan,cash
13786,10-03-11,4006534,18.6,Outdoor Recreation,Shooting Games,Saint Paul,Minnesota,cash
13787,01-07-11,4001343,104.92,Gymnastics,Gymnastics Bars,Gresham,Oregon,credit
13788,09-19-11,4000194,102.93,Water Sports,Windsurfing,Kansas City,Kansas,credit
13789,07-11-11,4008075,118.83,Combat Sports,Wrestling,Philadelphia,Pennsylvania,credit
13790,09-25-11,4003955,44.79,Water Sports,Whitewater Rafting,Boston,Massachusetts,cash
13791,12-15-11,4002754,12.99,Games,Dominoes,Overland Park,Kansas,cash
13792,10-11-11,4009178,171.89,Outdoor Play Equipment,Slides,Omaha,Nebraska,credit
13793,06-06-11,4009071,128.36,Games,Dice & Dice Sets,Gilbert,Arizona,credit
13794,11-15-11,4004862,65.17,Winter Sports,Cross-Country Skiing,San Antonio,Texas,credit
13795,09-08-11,4007907,157.57,Exercise & Fitness,Abdominal Equipment,Jacksonville ,Florida,credit
13796,04-26-11,4005769,131.58,Exercise & Fitness,Foam Rollers,Durham,North Carolina,credit
13797,05-28-11,4007601,194.41,Water Sports,Boating,El Paso,Texas,credit
13798,04-14-11,4002410,97.1,Games,Dominoes,Madison,Wisconsin,credit
13799,04-16-11,4005759,128.11,Indoor Games,Table Shuffleboard,Kansas City,Kansas,credit
13800,05-27-11,4009209,134.16,Games,Board Games,Scottsdale,Arizona,credit
13801,03-23-11,4007347,38.12,Outdoor Play Equipment,Playhouses,Columbus,Georgia,credit
13802,09-18-11,4003742,110.39,Outdoor Recreation,Tetherball,Columbus,Georgia,credit
13803,09-26-11,4006351,124.56,Outdoor Recreation,Camping & Backpacking & Hiking,Austin,Texas,credit
13804,02-19-11,4003621,30.79,Combat Sports,Boxing,Fremont,California,credit
13805,02-25-11,4002013,117.59,Team Sports,Indoor Volleyball,Pittsburgh,Pennsylvania,credit
13806,02-09-11,4005911,177.56,Outdoor Recreation,Ice Climbing,Pittsburgh,Pennsylvania,credit
13807,08-29-11,4004321,147.46,Racquet Sports,Tennis,Austin,Texas,credit
13808,07-11-11,4003257,179.47,Exercise & Fitness,Medicine Balls,Reno,Nevada,credit
13809,10-08-11,4004082,49.01,Racquet Sports,Racquetball,St. Louis  ,Missouri,credit
13810,03-26-11,4005991,95.77,Team Sports,Field Hockey,Alexandria  ,Virginia,credit
13811,10-04-11,4008676,90.32,Outdoor Recreation,Equestrian,San Antonio,Texas,credit
13812,07-11-11,4008673,26.2,Outdoor Recreation,Skateboarding,New Orleans,Louisiana,credit
13813,03-16-11,4006965,128.15,Jumping,Jumping Stilts,San Jose,California,credit
13814,06-01-11,4007510,67.29,Water Sports,Windsurfing,San Jose,California,credit
13815,02-17-11,4002266,79.6,Outdoor Play Equipment,Slides,Denver  ,Colorado,credit
13816,02-23-11,4007901,36.61,Winter Sports,Luge,Charlotte,North Carolina,credit
13817,10-17-11,4001173,168.89,Indoor Games,Billiards,Colorado Springs,Colorado,credit
13818,11-24-11,4004854,160.98,Outdoor Play Equipment,Playhouses,Milwaukee,Wisconsin,credit
13819,08-06-11,4004689,108.98,Gymnastics,Gymnastics Mats,Detroit,Michigan,credit
13820,04-27-11,4006097,39.96,Jumping,Pogo Sticks,Oakland,California,credit
13821,05-17-11,4009160,158.76,Outdoor Recreation,Geocaching,Colorado Springs,Colorado,credit
13822,11-04-11,4004531,120.78,Indoor Games,Ping Pong,Jacksonville ,Florida,credit
13823,02-09-11,4006187,13.67,Combat Sports,Fencing,Chicago,Illinois,credit
13824,07-03-11,4007426,84.23,Team Sports,Basketball,Paterson,New Jersey,credit
13825,05-04-11,4007448,19.8,Air Sports,Hang Gliding,Columbus,Ohio,credit
13826,04-17-11,4009678,159.76,Games,Bingo Sets,Orange,California,credit
13827,04-13-11,4003353,56.67,Games,Board Games,Vancouver,Washington,credit
13828,09-25-11,4004796,127.89,Racquet Sports,Badminton,Newark,New Jersey,credit
13829,03-02-11,4005848,110.96,Outdoor Recreation,Tetherball,Dallas,Texas,credit
13830,09-04-11,4006466,19.18,Indoor Games,Darts,Reno,Nevada,credit
13831,07-19-11,4003061,22.76,Exercise & Fitness,Medicine Balls,Sunnyvale,California,credit
13832,10-28-11,4005776,142.52,Games,Mahjong,Coral Springs,Florida,credit
13833,04-11-11,4001259,126.39,Winter Sports,Cross-Country Skiing,Flint,Michigan,credit
13834,09-12-11,4004775,66.87,Outdoor Recreation,Ice Climbing,Miami,Florida,credit
13835,09-09-11,4008349,96.53,Combat Sports,Fencing,Los Angeles,California,credit
13836,12-24-11,4006540,45.17,Exercise & Fitness,Weightlifting Machines,Denver  ,Colorado,credit
13837,01-14-11,4004292,61.56,Team Sports,Field Hockey,New York,New York,credit
13838,04-12-11,4001154,182.05,Outdoor Recreation,Hunting,New Orleans,Louisiana,credit
13839,03-06-11,4003682,49.67,Outdoor Recreation,Riding Scooters,Salem,Oregon,credit
13840,12-13-11,4003910,44.59,Games,Board Games,Hampton  ,Virginia,credit
13841,03-20-11,4009609,121.8,Outdoor Recreation,Rock Climbing,McKinney,Texas,credit
13842,07-05-11,4004378,45.84,Exercise & Fitness,Free Weights,Salt Lake City,Utah,cash
13843,05-30-11,4006776,117.83,Racquet Sports,Badminton,Midland,Texas,credit
13844,03-01-11,4003891,37.52,Outdoor Recreation,Cycling,Orange,California,cash
13845,05-04-11,4002226,40.53,Water Sports,Whitewater Rafting,Milwaukee,Wisconsin,cash
13846,03-04-11,4003379,146.93,Team Sports,Baseball,Salt Lake City,Utah,credit
13847,12-04-11,4000805,110.79,Indoor Games,Darts,Boston,Massachusetts,credit
13848,12-17-11,4008182,13.9,Outdoor Recreation,Riding Scooters,Fremont,California,cash
13849,04-24-11,4005187,166.31,Puzzles,Jigsaw Puzzles,Westminster,Colorado,credit
13850,05-11-11,4008887,165.92,Exercise & Fitness,Weight Benches,Philadelphia,Pennsylvania,credit
13851,07-30-11,4008109,69.65,Outdoor Recreation,Geocaching,Saint Paul,Minnesota,credit
13852,03-31-11,4008997,128.65,Water Sports,Life Jackets,Stamford,Connecticut,credit
13853,02-13-11,4004063,45.43,Gymnastics,Balance Beams,Baltimore,Maryland,cash
13854,04-25-11,4005856,169.38,Water Sports,Water Tubing,Brownsville,Texas,credit
13855,12-18-11,4004650,32.92,Water Sports,Towed Water Sports,Gilbert,Arizona,cash
13856,03-29-11,4009835,92.91,Exercise & Fitness,Free Weight Bars,Chattanooga,Tennessee,credit
13857,08-05-11,4007579,28.46,Outdoor Recreation,Golf,Orlando,Florida,cash
13858,04-06-11,4002230,195.81,Team Sports,Football,New Orleans,Louisiana,credit
13859,10-01-11,4007417,37.9,Outdoor Recreation,Cycling,Eugene,Oregon,cash
13860,02-23-11,4004671,98.52,Outdoor Recreation,Archery,Indianapolis ,Indiana,credit
13861,01-10-11,4002748,31.11,Winter Sports,Luge,Tampa,Florida,cash
13862,06-21-11,4009968,60.57,Water Sports,Water Tubing,Salem,Oregon,credit
13863,12-12-11,4004414,131.41,Water Sports,Kitesurfing,San Jose,California,credit
13864,09-05-11,4008594,61.76,Outdoor Recreation,Camping & Backpacking & Hiking,Gresham,Oregon,credit
13865,11-14-11,4000952,76.47,Indoor Games,Table Shuffleboard,Lincoln,Nebraska,credit
13866,03-31-11,4007131,145.07,Winter Sports,Sledding,Salem,Oregon,credit
13867,01-09-11,4000978,133.8,Water Sports,Surfing,Sacramento,California,credit
13868,04-12-11,4007919,55.69,Combat Sports,Martial Arts,Newark,New Jersey,credit
13869,12-16-11,4005463,52.1,Water Sports,Towed Water Sports,Las Vegas,Nevada,credit
13870,10-14-11,4004652,52.52,Team Sports,Curling,Kansas City,Missouri,credit
13871,05-26-11,4004379,191.7,Racquet Sports,Squash,Newark,New Jersey,credit
13872,12-03-11,4000167,164.74,Jumping,Bungee Jumping,Eugene,Oregon,credit
13873,04-30-11,4006550,91.93,Gymnastics,Vaulting Horses,New York,New York,credit
13874,03-15-11,4000469,128.11,Games,Portable Electronic Games,Sunnyvale,California,credit
13875,12-19-11,4004152,115.1,Outdoor Recreation,Disc Golf,Houston,Texas,credit
13876,01-12-11,4008882,190.7,Games,Dice Games,Boise,Idaho,credit
13877,04-11-11,4005285,199.03,Team Sports,Cricket,Newark,New Jersey,credit
13878,11-28-11,4002644,145.46,Winter Sports,Sledding,Gilbert,Arizona,credit
13879,05-20-11,4005360,15.35,Water Sports,Scuba Diving & Snorkeling,Indianapolis ,Indiana,cash
13880,10-30-11,4009575,85.81,Outdoor Play Equipment,Slides,Hampton  ,Virginia,credit
13881,05-07-11,4007839,56.42,Outdoor Recreation,Running,Berkeley,California,credit
13882,12-09-11,4002373,124.28,Water Sports,Life Jackets,New Orleans,Louisiana,credit
13883,02-11-11,4002028,75.47,Outdoor Recreation,Lawn Games,Stamford,Connecticut,credit
13884,01-28-11,4003082,101.28,Racquet Sports,Squash,Los Angeles,California,credit
13885,08-18-11,4005147,18.96,Indoor Games,Foosball,Washington,District of Columbia,cash
13886,04-20-11,4003091,95,Outdoor Recreation,Riding Scooters,Philadelphia,Pennsylvania,credit
13887,10-23-11,4008237,160.05,Outdoor Recreation,Hunting,Minneapolis,Minnesota,credit
13888,08-03-11,4005620,98.37,Outdoor Recreation,Tetherball,Honolulu  ,Hawaii,credit
13889,03-25-11,4006418,90.21,Team Sports,Cheerleading,Lowell,Massachusetts,credit
13890,09-19-11,4003873,61.47,Outdoor Recreation,Tetherball,Springfield,Illinois,credit
13891,01-07-11,4005149,76.07,Exercise & Fitness,Weight Benches,Lowell,Massachusetts,credit
13892,06-18-11,4008581,78.92,Water Sports,Kitesurfing,Seattle,Washington,credit
13893,10-17-11,4008284,83.39,Water Sports,Whitewater Rafting,Sunnyvale,California,credit
13894,07-28-11,4008022,101.13,Puzzles,Mechanical Puzzles,El Paso,Texas,credit
13895,02-08-11,4000595,187.15,Exercise & Fitness,Free Weights,San Francisco,California,credit
13896,02-27-11,4002475,173.21,Games,Bingo Sets,Irvine,California,credit
13897,09-23-11,4008517,86.48,Outdoor Recreation,Tetherball,Scottsdale,Arizona,credit
13898,09-02-11,4007247,114.19,Team Sports,Softball,Midland,Texas,credit
13899,03-18-11,4000011,152.01,Team Sports,Cricket,Orlando,Florida,credit
13900,11-18-11,4006014,165.05,Water Sports,Water Tubing,Madison,Wisconsin,credit
13901,01-07-11,4008251,31.41,Outdoor Play Equipment,Swing Sets,Westminster,Colorado,credit
13902,12-25-11,4006472,164.14,Water Sports,Kitesurfing,New Orleans,Louisiana,credit
13903,01-08-11,4005943,163.84,Exercise & Fitness,Free Weights,Irving,Texas,credit
13904,12-12-11,4008847,92.13,Games,Poker Chips & Sets,Dayton,Ohio,credit
13905,09-18-11,4005043,22.51,Winter Sports,Bobsledding,Springfield,Illinois,credit
13906,12-17-11,4005498,181.02,Exercise & Fitness,Cardio Machines,El Paso,Texas,credit
13907,06-22-11,4008306,30.48,Outdoor Recreation,Fishing,Pittsburgh,Pennsylvania,credit
13908,08-01-11,4009852,48.8,Games,Dice Games,San Antonio,Texas,credit
13909,10-14-11,4009181,139.32,Winter Sports,Snowboarding,Fremont,California,credit
13910,06-19-11,4007404,21.98,Gymnastics,Pommel Horses,Charlotte,North Carolina,credit
13911,11-09-11,4007791,100.84,Combat Sports,Wrestling,Buffalo,New York,credit
13912,12-16-11,4008359,153.83,Gymnastics,Gymnastics Mats,Stamford,Connecticut,credit
13913,04-21-11,4006462,28.83,Indoor Games,Billiards,San Francisco,California,credit
13914,07-26-11,4003976,90,Games,Portable Electronic Games,Seattle,Washington,credit
13915,04-20-11,4001324,90.52,Exercise & Fitness,Medicine Balls,Denver  ,Colorado,credit
13916,10-11-11,4002213,197.18,Exercise & Fitness,Cardio Machines,Dallas,Texas,credit
13917,01-19-11,4004117,61.51,Jumping,Trampoline Accessories,Orange,California,credit
13918,09-26-11,4005238,71.77,Outdoor Recreation,Lawn Games,Boise,Idaho,credit
13919,05-25-11,4006811,50.4,Team Sports,Softball,San Antonio,Texas,credit
13920,09-20-11,4003225,157.01,Water Sports,Wetsuits,Jackson,Mississippi,credit
13921,03-26-11,4007389,125.4,Exercise & Fitness,Weightlifting Belts,Austin,Texas,credit
13922,12-20-11,4009108,179.3,Outdoor Recreation,Geocaching,Richmond  ,Virginia,credit
13923,06-27-11,4008945,73.73,Exercise & Fitness,Weightlifting Belts,Kansas City,Kansas,credit
13924,08-07-11,4005810,172.14,Exercise & Fitness,Weightlifting Machine Accessories,Alexandria  ,Virginia,credit
13925,03-25-11,4007075,136.5,Team Sports,Field Hockey,Plano,Texas,credit
13926,06-13-11,4002380,22.33,Outdoor Recreation,Equestrian,Dayton,Ohio,credit
13927,03-28-11,4001942,127.89,Exercise & Fitness,Medicine Balls,El Paso,Texas,credit
13928,10-19-11,4006969,49.62,Winter Sports,Sledding,San Diego,California,credit
13929,06-05-11,4000582,168.09,Outdoor Play Equipment,Lawn Water Slides,Overland Park,Kansas,credit
13930,04-04-11,4008640,194.12,Exercise & Fitness,Cardio Machines,Phoenix,Arizona,credit
13931,03-07-11,4001704,98.58,Indoor Games,Table Shuffleboard,Rockford,Illinois,credit
13932,11-14-11,4005611,82.74,Exercise & Fitness,Weightlifting Machines,Reno,Nevada,credit
13933,08-18-11,4005733,170.57,Team Sports,Soccer,Omaha,Nebraska,credit
13934,06-01-11,4005785,68.02,Racquet Sports,Racquetball,Lexington,Kentucky,credit
13935,05-30-11,4007331,159.22,Exercise & Fitness,Weightlifting Belts,Durham,North Carolina,credit
13936,10-05-11,4008217,27.06,Outdoor Recreation,Equestrian,St. Louis  ,Missouri,credit
13937,12-17-11,4002278,12.23,Jumping,Bungee Jumping,Anaheim,California,credit
13938,05-04-11,4005320,144.88,Exercise & Fitness,Free Weights,Dayton,Ohio,credit
13939,11-07-11,4004555,194.94,Water Sports,Bodyboarding,Indianapolis ,Indiana,credit
13940,04-09-11,4006935,54.55,Puzzles,Jigsaw Puzzles,Austin,Texas,credit
13941,01-20-11,4006660,20.16,Team Sports,Basketball,Des Moines,Iowa,cash
13942,04-26-11,4007738,63.31,Indoor Games,Table Shuffleboard,Flint,Michigan,credit
13943,06-07-11,4004174,70.02,Gymnastics,Gymnastics Bars,Everett,Washington,credit
13944,09-19-11,4007035,55.41,Team Sports,Cricket,Plano,Texas,credit
13945,11-04-11,4003355,143.91,Winter Sports,Snowshoeing,Jacksonville ,Florida,credit
13946,04-15-11,4003955,189.99,Winter Sports,Luge,Pasadena,California,credit
13947,01-08-11,4005156,84.05,Exercise & Fitness,Exercise Balls,Tampa,Florida,credit
13948,09-05-11,4004667,56.91,Outdoor Recreation,Lawn Games,Gilbert,Arizona,credit
13949,09-17-11,4004717,103.1,Games,Card Games,Omaha,Nebraska,credit
13950,06-26-11,4006969,25.72,Racquet Sports,Tennis,Irvine,California,cash
13951,03-05-11,4001131,36.2,Combat Sports,Wrestling,Orange,California,cash
13952,12-26-11,4004141,15.12,Games,Bingo Sets,St. Louis  ,Missouri,cash
13953,05-19-11,4001331,153.28,Exercise & Fitness,Weightlifting Machine Accessories,St. Petersburg,Florida,credit
13954,01-10-11,4003486,165.83,Outdoor Play Equipment,Swing Sets,Atlanta,Georgia,credit
13955,09-05-11,4000069,198.04,Exercise & Fitness,Stopwatches,Irvine,California,credit
13956,10-08-11,4001654,137.67,Water Sports,Scuba Diving & Snorkeling,Hartford,Connecticut,credit
13957,10-07-11,4002542,17.35,Outdoor Recreation,Hunting,Montgomery,Alabama,cash
13958,08-16-11,4000035,79.16,Team Sports,Beach Volleyball,Cambridge,Massachusetts,credit
13959,03-15-11,4006599,49.33,Combat Sports,Boxing,Orlando,Florida,cash
13960,06-13-11,4006597,148.88,Air Sports,Parachutes,Plano,Texas,credit
13961,01-16-11,4002117,78.1,Outdoor Recreation,Disc Golf,Portland,Oregon,credit
13962,11-18-11,4005018,19.68,Winter Sports,Downhill Skiing,Portland,Oregon,cash
13963,10-11-11,4005968,106.71,Jumping,Pogo Sticks,Springfield,Illinois,credit
13964,02-14-11,4006752,188.62,Water Sports,Windsurfing,Pasadena,Texas,credit
13965,01-30-11,4000211,124.71,Outdoor Recreation,Archery,Jackson,Mississippi,credit
13966,08-13-11,4003065,142.86,Winter Sports,Snowmobiling,Denver  ,Colorado,credit
13967,06-23-11,4003905,159.02,Outdoor Play Equipment,Water Tables,Pasadena,California,credit
13968,07-23-11,4001484,181.31,Team Sports,Hockey,Honolulu  ,Hawaii,credit
13969,01-21-11,4001842,139.21,Exercise & Fitness,Weightlifting Machines,Gresham,Oregon,credit
13970,09-11-11,4003530,110.77,Outdoor Play Equipment,Sandboxes,Columbia,South Carolina,credit
13971,03-11-11,4004051,123.23,Combat Sports,Martial Arts,Dayton,Ohio,credit
13972,06-13-11,4008424,168.61,Games,Poker Chips & Sets,Colorado Springs,Colorado,credit
13973,01-02-11,4001791,85.8,Outdoor Recreation,Track & Field,Richmond  ,Virginia,credit
13974,09-14-11,4009536,110.29,Outdoor Recreation,Equestrian,Sunnyvale,California,credit
13975,07-29-11,4009616,168.22,Water Sports,Towed Water Sports,Charlotte,North Carolina,credit
13976,03-15-11,4002458,11.98,Games,Dice Games,San Jose,California,cash
13977,03-04-11,4003350,93.74,Exercise & Fitness,Yoga & Pilates,San Antonio,Texas,credit
13978,07-13-11,4003346,197.72,Jumping,Jumping Stilts,San Diego,California,credit
13979,01-03-11,4006879,13.94,Outdoor Recreation,Golf,Omaha,Nebraska,cash
13980,09-04-11,4002777,5.16,Racquet Sports,Racquetball,Oakland,California,cash
13981,04-18-11,4009256,81.26,Team Sports,Team Handball,Cincinnati,Ohio,credit
13982,10-03-11,4004736,140.77,Winter Sports,Luge,Plano,Texas,credit
13983,10-16-11,4008093,141.05,Outdoor Recreation,Shooting Games,Irving,Texas,credit
13984,10-24-11,4002156,56.76,Exercise & Fitness,Weightlifting Machine Accessories,Nashville  ,Tennessee,credit
13985,04-19-11,4000736,65.23,Gymnastics,Gymnastics Rings,Scottsdale,Arizona,credit
13986,03-03-11,4002940,74.87,Exercise & Fitness,Medicine Balls,Cambridge,Massachusetts,credit
13987,02-16-11,4000955,96.38,Gymnastics,Vaulting Horses,Washington,District of Columbia,credit
13988,01-02-11,4009060,199.05,Racquet Sports,Badminton,Alexandria  ,Virginia,credit
13989,06-28-11,4007781,167.87,Outdoor Recreation,Shooting Games,Cincinnati,Ohio,credit
13990,05-24-11,4009526,150.79,Puzzles,Mechanical Puzzles,Jersey City,New Jersey,credit
13991,10-22-11,4006012,11.69,Outdoor Recreation,Rock Climbing,Philadelphia,Pennsylvania,cash
13992,05-31-11,4007503,141.44,Exercise & Fitness,Exercise Bands,Orlando,Florida,credit
13993,01-06-11,4003595,78.84,Gymnastics,Gymnastics Mats,Portland,Oregon,credit
